41
# x y z
20.25	0	0
24.75	0	0
29.25	0	0
33.75	0	0
38.25	0	0
42.75	0	0
47.25	0	0
51.75	0	0
56.25	0	0
60.75	0	0
65.25	0	0
69.75	0	0
74.25	0	0
78.75	0	0
83.25	0	0
87.75	0	0
92.25	0	0
96.75	0	0
101.25	0	0
105.75	0	0
110.25	0	0
114.75	0	0
119.25	0	0
123.75	0	0
128.25	0	0
132.75	0	0
137.25	0	0
141.75	0	0
146.25	0	0
150.75	0	0
155.25	0	0
159.75	0	0
164.25	0	0
168.75	0	0
173.25	0	0
177.75	0	0
182.25	0	0
186.75	0	0
191.25	0	0
195.75	0	0
200.25	0	0
524
# a b m n err i ip ip1 ip2 iperr k r rhoa u valid 
1	4	2	3	3.00010113166285e-02	0.00000000000000e+00	1.60413000000000e+01	1.60413000000000e+01	1.52181000000000e+01	0.00000000000000e+00	2.82743338823081e+01	3.49720000000000e+01	9.88810004532080e+02	0.00000000000000e+00	1
1	6	3	4	3.00014028381058e-02	0.00000000000000e+00	1.95355000000000e+01	1.95355000000000e+01	1.85694000000000e+01	0.00000000000000e+00	8.48230016469244e+01	8.40386000000000e+00	7.12840630620522e+02	0.00000000000000e+00	1
1	7	3	5	3.00015412671320e-02	0.00000000000000e+00	2.02963000000000e+01	2.02963000000000e+01	1.92344000000000e+01	0.00000000000000e+00	5.65486677646163e+01	1.14736000000000e+01	6.48816794464101e+02	0.00000000000000e+00	1
1	8	4	5	3.00021782740926e-02	0.00000000000000e+00	2.27690000000000e+01	2.27690000000000e+01	2.15037000000000e+01	0.00000000000000e+00	1.69646003293849e+02	2.70610000000000e+00	4.59079049513484e+02	0.00000000000000e+00	1
1	10	4	7	3.00029953060522e-02	0.00000000000000e+00	2.32609000000000e+01	2.32609000000000e+01	2.19476000000000e+01	0.00000000000000e+00	8.48230016469244e+01	3.93591000000000e+00	3.33855700412146e+02	0.00000000000000e+00	1
1	10	5	6	3.00036420312153e-02	0.00000000000000e+00	2.42351000000000e+01	2.42351000000000e+01	2.27355000000000e+01	0.00000000000000e+00	2.82743338823082e+02	9.71100000000000e-01	2.74572056331095e+02	0.00000000000000e+00	1
1	11	5	7	3.00044467954058e-02	0.00000000000000e+00	2.37331000000000e+01	2.37331000000000e+01	2.27204000000000e+01	0.00000000000000e+00	1.69646003293849e+02	1.32559000000000e+00	2.24881045506293e+02	0.00000000000000e+00	1
1	13	5	9	3.00055141854847e-02	0.00000000000000e+00	2.30128000000000e+01	2.30128000000000e+01	2.18008000000000e+01	0.00000000000000e+00	1.13097335529233e+02	1.60349000000000e+00	1.81350446547769e+02	0.00000000000000e+00	1
1	15	7	9	3.00112548306646e-02	0.00000000000000e+00	2.27614000000000e+01	2.27614000000000e+01	2.10866000000000e+01	0.00000000000000e+00	3.39292006587698e+02	2.61871000000000e-01	8.88507370571270e+01	0.00000000000000e+00	1
1	16	6	11	3.00098834465232e-02	0.00000000000000e+00	2.23459000000000e+01	2.23459000000000e+01	2.12817000000000e+01	0.00000000000000e+00	1.41371669411541e+02	7.15697000000000e-01	1.01179279682831e+02	0.00000000000000e+00	1
